Epoch,loss,accuracy,val_loss,val_accuracy,time,optimization,batch_size,learning_rate,VGG
31,2.3061306476593018,0.1003809496760368,2.3069660663604736,0.0966250002384185,134.58269476890564,Adam,128,0.05,1
32,2.3056864738464355,0.101309522986412,2.306506872177124,0.1053749993443489,134.58269476890564,Adam,128,0.05,1
33,2.305702447891236,0.102571427822113,2.3035144805908203,0.1014999970793724,134.58269476890564,Adam,128,0.05,1
34,2.305799961090088,0.0965476185083389,2.307824850082397,0.0925000011920929,134.58269476890564,Adam,128,0.05,1
35,2.305708169937134,0.1011904776096344,2.3084137439727783,0.0983750000596046,134.58269476890564,Adam,128,0.05,1
36,2.305488109588623,0.1009285748004913,2.3063619136810303,0.09825000166893,134.58269476890564,Adam,128,0.05,1
37,2.30572509765625,0.0981190502643585,2.307070732116699,0.0988750010728836,134.58269476890564,Adam,128,0.05,1
38,2.305604696273804,0.0987619012594223,2.304128408432007,0.106124997138977,134.58269476890564,Adam,128,0.05,1
1,8.717869758605957,0.0986190512776374,2.305949687957764,0.0988750010728836,45.445472240448,Adam,128,0.025,1
2,2.305182218551636,0.0977380946278572,2.303746223449707,0.1014999970793724,45.445472240448,Adam,128,0.025,1
3,2.304935932159424,0.0976904779672622,2.3035287857055664,0.1030000001192092,45.445472240448,Adam,128,0.025,1
4,2.3043746948242188,0.1018809527158737,2.3036797046661377,0.0988750010728836,45.445472240448,Adam,128,0.025,1
5,2.3045599460601807,0.0999523773789405,2.304126501083374,0.1053749993443489,45.445472240448,Adam,128,0.025,1
6,2.3043742179870605,0.0977380946278572,2.304052829742432,0.0983750000596046,45.445472240448,Adam,128,0.025,1
7,2.3043384552001958,0.0989523828029632,2.302699565887451,0.0988750010728836,45.445472240448,Adam,128,0.025,1
8,2.304462194442749,0.0987142845988273,2.306803941726685,0.0966250002384185,45.445472240448,Adam,128,0.025,1
9,2.30448317527771,0.1006904765963554,2.307096242904663,0.0993750020861625,45.445472240448,Adam,128,0.025,1
10,2.304096937179565,0.1026904731988906,2.3044962882995605,0.0966250002384185,45.445472240448,Adam,128,0.025,1
11,2.304404020309448,0.0991428568959236,2.3058104515075684,0.0966250002384185,45.445472240448,Adam,128,0.025,1
12,2.304462194442749,0.09878571331501,2.303513288497925,0.1014999970793724,45.445472240448,Adam,128,0.025,1
1,2.334291934967041,0.1338809579610824,2.169513702392578,0.1878750026226043,109.1528480052948,Adam,128,0.005,1
2,2.12159276008606,0.2111666649580001,1.947413802146912,0.2833749949932098,109.1528480052948,Adam,128,0.005,1
3,1.9687241315841677,0.281333327293396,1.8465877771377563,0.3278749883174896,109.1528480052948,Adam,128,0.005,1
4,1.9103623628616333,0.3056904673576355,1.812477231025696,0.3524999916553497,109.1528480052948,Adam,128,0.005,1
5,1.871209025382996,0.3193095326423645,1.8000739812850952,0.3528749942779541,109.1528480052948,Adam,128,0.005,1
6,1.8485498428344729,0.3274285793304443,1.7553523778915403,0.379624992609024,109.1528480052948,Adam,128,0.005,1
7,1.8340351581573489,0.3352619111537933,1.7465273141860962,0.3799999952316284,109.1528480052948,Adam,128,0.005,1
8,1.826295256614685,0.3387380838394165,1.745344877243042,0.3772499859333038,109.1528480052948,Adam,128,0.005,1
9,1.8118430376052856,0.3429761826992035,1.7441465854644775,0.375124990940094,109.1528480052948,Adam,128,0.005,1
10,1.806077003479004,0.3459762036800384,1.724661946296692,0.382999986410141,109.1528480052948,Adam,128,0.005,1
11,1.793912053108215,0.3507381081581116,1.7136503458023071,0.3856250047683716,109.1528480052948,Adam,128,0.005,1
12,1.791465163230896,0.3477380871772766,1.7142549753189087,0.3888750076293945,109.1528480052948,Adam,128,0.005,1
13,1.783966302871704,0.3529762029647827,1.7271814346313477,0.3817499876022339,109.1528480052948,Adam,128,0.005,1
14,1.7772656679153442,0.353642851114273,1.7197991609573364,0.3815000057220459,109.1528480052948,Adam,128,0.005,1
15,1.7751373052597046,0.3559285700321197,1.7166439294815063,0.390625,109.1528480052948,Adam,128,0.005,1
16,1.760432481765747,0.3585476279258728,1.6819238662719729,0.3963750004768371,109.1528480052948,Adam,128,0.005,1
17,1.7586230039596558,0.3598095178604126,1.6833151578903198,0.3972499966621399,109.1528480052948,Adam,128,0.005,1
18,1.75291645526886,0.3613809645175934,1.6883704662322998,0.3980000019073486,109.1528480052948,Adam,128,0.005,1
19,1.7501407861709597,0.3608571290969848,1.686025619506836,0.4004999995231628,109.1528480052948,Adam,128,0.005,1
20,1.7391067743301392,0.3643809556961059,1.6618800163269043,0.4043749868869781,109.1528480052948,Adam,128,0.005,1
21,1.7403090000152588,0.3642857074737549,1.6698552370071411,0.3991250097751617,109.1528480052948,Adam,128,0.005,1
22,1.7321158647537231,0.3711190521717071,1.6673229932785034,0.4021250009536743,109.1528480052948,Adam,128,0.005,1
23,1.73492431640625,0.3672857284545898,1.6893095970153809,0.3971250057220459,109.1528480052948,Adam,128,0.005,1
24,1.7213035821914673,0.3745714426040649,1.663286566734314,0.4110000133514404,109.1528480052948,Adam,128,0.005,1
25,1.7266346216201782,0.3719047605991363,1.6465331315994265,0.4133749902248382,109.1528480052948,Adam,128,0.005,1
26,1.7282572984695437,0.3706190586090088,1.6810908317565918,0.402999997138977,109.1528480052948,Adam,128,0.005,1
27,1.714398980140686,0.3730476200580597,1.701850414276123,0.387250006198883,109.1528480052948,Adam,128,0.005,1
28,1.7233089208602903,0.3705476224422455,1.715641975402832,0.3851250112056732,109.1528480052948,Adam,128,0.005,1
29,1.7174444198608398,0.3748571574687958,1.7005155086517334,0.3831250071525574,109.1528480052948,Adam,128,0.005,1
30,1.7093675136566162,0.3729047477245331,1.648814678192139,0.4111250042915344,109.1528480052948,Adam,128,0.005,1
1,1.7915987968444824,0.3439523875713348,1.5043071508407593,0.4592500030994415,138.6562192440033,Adam,128,0.001,1
2,1.5488600730895996,0.4342142939567566,1.4144320487976074,0.4914999902248382,138.6562192440033,Adam,128,0.001,1
3,1.4833213090896606,0.4605952501296997,1.42689847946167,0.4878750145435333,138.6562192440033,Adam,128,0.001,1
4,1.4293392896652222,0.4823809564113617,1.3061312437057495,0.5388749837875366,138.6562192440033,Adam,128,0.001,1
5,1.3663570880889893,0.505309522151947,1.2567094564437866,0.5567499995231628,138.6562192440033,Adam,128,0.001,1
6,1.3301366567611694,0.5198333263397217,1.2564276456832886,0.5587499737739563,138.6562192440033,Adam,128,0.001,1
7,1.3044568300247192,0.5289047360420227,1.2208092212677002,0.5709999799728394,138.6562192440033,Adam,128,0.001,1
8,1.2722561359405518,0.542119026184082,1.2160135507583618,0.5726249814033508,138.6562192440033,Adam,128,0.001,1
9,1.2549071311950684,0.5485714077949524,1.1904888153076172,0.5856249928474426,138.6562192440033,Adam,128,0.001,1
10,1.2300045490264893,0.559499979019165,1.1739122867584229,0.5832499861717224,138.6562192440033,Adam,128,0.001,1
11,1.2133930921554563,0.5638095140457153,1.156372308731079,0.5887500047683716,138.6562192440033,Adam,128,0.001,1
12,1.1978343725204468,0.5704047679901123,1.148124098777771,0.6023749709129333,138.6562192440033,Adam,128,0.001,1
13,1.1941787004470823,0.5711666941642761,1.1338075399398804,0.6001250147819519,138.6562192440033,Adam,128,0.001,1
14,1.184291124343872,0.5753333568572998,1.1310536861419678,0.6018750071525574,138.6562192440033,Adam,128,0.001,1
15,1.1692757606506348,0.576285719871521,1.1345378160476685,0.6071249842643738,138.6562192440033,Adam,128,0.001,1
16,1.1559324264526367,0.5851666927337646,1.120754599571228,0.6127499938011169,138.6562192440033,Adam,128,0.001,1
17,1.14178204536438,0.5879047513008118,1.1057900190353394,0.6133750081062317,138.6562192440033,Adam,128,0.001,1
18,1.1378754377365112,0.5917618870735168,1.0981751680374146,0.6191250085830688,138.6562192440033,Adam,128,0.001,1
19,1.1296913623809814,0.5942857265472412,1.0989468097686768,0.6134999990463257,138.6562192440033,Adam,128,0.001,1
20,1.1236170530319214,0.597261905670166,1.0945032835006714,0.6212499737739563,138.6562192440033,Adam,128,0.001,1
21,1.1183936595916748,0.6002380847930908,1.1015559434890747,0.6177499890327454,138.6562192440033,Adam,128,0.001,1
22,1.110801339149475,0.5979285836219788,1.1037214994430542,0.6187499761581421,138.6562192440033,Adam,128,0.001,1
23,1.0987697839736938,0.6026190519332886,1.0771124362945557,0.628000020980835,138.6562192440033,Adam,128,0.001,1
24,1.091210961341858,0.6083809733390808,1.0827535390853882,0.628250002861023,138.6562192440033,Adam,128,0.001,1
25,1.0895671844482422,0.6093809604644775,1.0798698663711548,0.6258749961853027,138.6562192440033,Adam,128,0.001,1
26,1.0808268785476685,0.6082618832588196,1.0831724405288696,0.6255000233650208,138.6562192440033,Adam,128,0.001,1
27,1.070332407951355,0.613261878490448,1.068603277206421,0.6331250071525574,138.6562192440033,Adam,128,0.001,1
28,1.070703148841858,0.6122142672538757,1.073089361190796,0.624875009059906,138.6562192440033,Adam,128,0.001,1
29,1.0617164373397827,0.6173333525657654,1.068290114402771,0.6233749985694885,138.6562192440033,Adam,128,0.001,1
30,1.0616116523742676,0.6151190400123596,1.056391716003418,0.6321250200271606,138.6562192440033,Adam,128,0.001,1
31,1.052999496459961,0.6195714473724365,1.0513380765914917,0.6342499852180481,138.6562192440033,Adam,128,0.001,1
32,1.044255256652832,0.6246904730796814,1.05997896194458,0.6317499876022339,138.6562192440033,Adam,128,0.001,1
33,1.038664937019348,0.6231428384780884,1.0488835573196411,0.6342499852180481,138.6562192440033,Adam,128,0.001,1
34,1.035462498664856,0.6277857422828674,1.0648643970489502,0.6311249732971191,138.6562192440033,Adam,128,0.001,1
35,1.0298491716384888,0.6273809671401978,1.0499385595321655,0.6345000267028809,138.6562192440033,Adam,128,0.001,1
36,1.0257437229156494,0.6281428337097168,1.0571844577789309,0.6286249756813049,138.6562192440033,Adam,128,0.001,1
37,1.0243306159973145,0.6272380948066711,1.0571385622024536,0.6340000033378601,138.6562192440033,Adam,128,0.001,1
38,1.0195777416229248,0.6282380819320679,1.0498484373092651,0.6321250200271606,138.6562192440033,Adam,128,0.001,1
1,2.0770363807678223,0.242166668176651,1.8601027727127075,0.328000009059906,73.90889143943787,SGD,128,0.05,1
2,1.7874048948287964,0.3620714247226715,1.757152080535889,0.3799999952316284,73.90889143943787,SGD,128,0.05,1
3,1.6109414100646973,0.4216428697109222,1.48929762840271,0.4556249976158142,73.90889143943787,SGD,128,0.05,1
4,1.488945722579956,0.4637618958950043,1.4429973363876345,0.4779999852180481,73.90889143943787,SGD,128,0.05,1
5,1.4189088344573977,0.4931428432464599,1.5364760160446167,0.4490000009536743,73.90889143943787,SGD,128,0.05,1
6,1.3445507287979126,0.5204285979270935,1.7612037658691406,0.3897500038146972,73.90889143943787,SGD,128,0.05,1
7,1.2856687307357788,0.5387142896652222,1.4414713382720947,0.5051249861717224,73.90889143943787,SGD,128,0.05,1
8,1.224964618682861,0.5638571381568909,1.2052183151245115,0.5653749704360962,73.90889143943787,SGD,128,0.05,1
9,1.1760737895965576,0.5808333158493042,1.2168501615524292,0.5556250214576721,73.90889143943787,SGD,128,0.05,1
10,1.1360511779785156,0.5952857136726379,1.5290895700454712,0.4469999969005584,73.90889143943787,SGD,128,0.05,1
11,1.1009825468063354,0.6086905002593994,1.0945019721984863,0.6129999756813049,73.90889143943787,SGD,128,0.05,1
12,1.060611367225647,0.6224523782730103,1.1116372346878052,0.6037499904632568,73.90889143943787,SGD,128,0.05,1
13,1.0293128490447998,0.6328095197677612,1.1075494289398191,0.6127499938011169,73.90889143943787,SGD,128,0.05,1
14,0.9971610903739928,0.6473809480667114,1.261364221572876,0.5691249966621399,73.90889143943787,SGD,128,0.05,1
15,0.9755136966705322,0.6513095498085022,1.0016456842422483,0.6504999995231628,73.90889143943787,SGD,128,0.05,1
16,0.944679319858551,0.6626666784286499,1.205111026763916,0.5753750205039978,73.90889143943787,SGD,128,0.05,1
17,0.92236065864563,0.6716190576553345,1.17315936088562,0.609125018119812,73.90889143943787,SGD,128,0.05,1
18,0.8924445509910583,0.681071400642395,1.0382767915725708,0.6421250104904175,73.90889143943787,SGD,128,0.05,1
19,0.86817467212677,0.6910476088523865,1.011003494262695,0.6467499732971191,73.90889143943787,SGD,128,0.05,1
20,0.8439159989356995,0.6993095278739929,1.1914889812469482,0.6086249947547913,73.90889143943787,SGD,128,0.05,1
1,2.1011016368865967,0.2290476262569427,1.969837307929993,0.2947500050067901,129.49246954917908,SGD,128,0.025,1
2,1.8241229057312007,0.3473095297813415,1.8491311073303225,0.3512499928474426,129.49246954917908,SGD,128,0.025,1
3,1.662429928779602,0.4042142927646637,1.5799181461334229,0.4268749952316284,129.49246954917908,SGD,128,0.025,1
4,1.5676616430282593,0.4374047517776489,1.4727563858032229,0.4749999940395355,129.49246954917908,SGD,128,0.025,1
5,1.5075249671936035,0.4604047536849975,1.4904738664627075,0.4651249945163727,129.49246954917908,SGD,128,0.025,1
6,1.4417473077774048,0.4857142865657806,1.517850637435913,0.4553749859333038,129.49246954917908,SGD,128,0.025,1
7,1.3882887363433838,0.5007143020629883,1.4543054103851318,0.4846250116825104,129.49246954917908,SGD,128,0.025,1
8,1.3349261283874512,0.5244523882865906,1.4464926719665527,0.4682500064373016,129.49246954917908,SGD,128,0.025,1
9,1.293646216392517,0.5365476012229919,1.6355987787246704,0.4521250128746032,129.49246954917908,SGD,128,0.025,1
10,1.2571696043014526,0.5520238280296326,1.2022656202316284,0.5755000114440918,129.49246954917908,SGD,128,0.025,1
11,1.2254371643066406,0.5614523887634277,1.2675926685333252,0.5513749718666077,129.49246954917908,SGD,128,0.025,1
12,1.1900651454925537,0.5750476121902466,1.1817359924316406,0.5786250233650208,129.49246954917908,SGD,128,0.025,1
13,1.164064884185791,0.5857142806053162,1.2036796808242798,0.5877500176429749,129.49246954917908,SGD,128,0.025,1
14,1.1316994428634644,0.5959285497665405,1.105824589729309,0.6107500195503235,129.49246954917908,SGD,128,0.025,1
15,1.1128147840499878,0.6028333306312561,1.0997296571731567,0.6193749904632568,129.49246954917908,SGD,128,0.025,1
16,1.0886105298995972,0.6098095178604126,1.1478456258773804,0.6042500138282776,129.49246954917908,SGD,128,0.025,1
17,1.0646263360977173,0.6179524064064026,1.0957283973693848,0.612625002861023,129.49246954917908,SGD,128,0.025,1
18,1.0456401109695437,0.6292619109153748,1.0436474084854126,0.6351249814033508,129.49246954917908,SGD,128,0.025,1
19,1.0273029804229736,0.6327142715454102,1.1258043050765991,0.6017500162124634,129.49246954917908,SGD,128,0.025,1
20,1.0054529905319214,0.6395952105522156,1.0617477893829346,0.6322500109672546,129.49246954917908,SGD,128,0.025,1
21,0.9905744194984436,0.6467857360839844,1.1613976955413818,0.6044999957084656,129.49246954917908,SGD,128,0.025,1
22,0.9733811616897584,0.6563571691513062,1.0431333780288696,0.6378750205039978,129.49246954917908,SGD,128,0.025,1
23,0.9532672762870787,0.6639999747276306,1.0373523235321045,0.6357499957084656,129.49246954917908,SGD,128,0.025,1
24,0.9412112236022948,0.6642143130302429,1.0101099014282229,0.640999972820282,129.49246954917908,SGD,128,0.025,1
25,0.9259271025657654,0.6719762086868286,1.0648903846740725,0.6296250224113464,129.49246954917908,SGD,128,0.025,1
26,0.9105759859085084,0.6751904487609863,1.0438189506530762,0.6383749842643738,129.49246954917908,SGD,128,0.025,1
27,0.8925238251686096,0.680809497833252,1.0642927885055542,0.6287500262260437,129.49246954917908,SGD,128,0.025,1
28,0.8761086463928223,0.6896190643310547,1.0024635791778564,0.6483749747276306,129.49246954917908,SGD,128,0.025,1
29,0.8648373484611511,0.6896904706954956,1.0082929134368896,0.6456249952316284,129.49246954917908,SGD,128,0.025,1
30,0.8471946716308594,0.6967619061470032,1.0491164922714231,0.6332499980926514,129.49246954917908,SGD,128,0.025,1
31,0.8386017680168152,0.7011904716491699,0.9844546914100648,0.6601250171661377,129.49246954917908,SGD,128,0.025,1
32,0.8193982243537903,0.709761917591095,1.009066462516785,0.6508749723434448,129.49246954917908,SGD,128,0.025,1
33,0.8092074990272522,0.7109285593032837,1.0106685161590576,0.6523749828338623,129.49246954917908,SGD,128,0.025,1
34,0.7956824898719788,0.7136666774749756,0.9521868228912354,0.6677500009536743,129.49246954917908,SGD,128,0.025,1
35,0.7837338447570801,0.7192381024360657,1.0707602500915527,0.6342499852180481,129.49246954917908,SGD,128,0.025,1
36,0.7731072306632996,0.7224047780036926,0.9168810844421388,0.6830000281333923,129.49246954917908,SGD,128,0.025,1
37,0.7604778409004211,0.7282381057739258,1.0619972944259644,0.6413750052452087,129.49246954917908,SGD,128,0.025,1
38,0.7507559657096863,0.7295476198196411,0.9902599453926086,0.6632500290870667,129.49246954917908,SGD,128,0.025,1
39,0.7467808127403259,0.7292143106460571,0.9546332359313964,0.6743749976158142,129.49246954917908,SGD,128,0.025,1
40,0.7296329736709595,0.737500011920929,0.9229426383972168,0.6861249804496765,129.49246954917908,SGD,128,0.025,1
41,0.7145658731460571,0.7445476055145264,0.936648964881897,0.6856250166893005,129.49246954917908,SGD,128,0.025,1
1,2.24827241897583,0.155166670680046,2.138569593429565,0.1967500001192093,203.6479206085205,SGD,128,0.005,1
2,2.0955281257629395,0.2296904772520065,1.9833117723464968,0.30137500166893,203.6479206085205,SGD,128,0.005,1
3,2.0057590007781982,0.2723809480667114,1.9126944541931152,0.3246249854564667,203.6479206085205,SGD,128,0.005,1
4,1.9512732028961184,0.2981904745101928,1.8530631065368648,0.3519999980926513,203.6479206085205,SGD,128,0.005,1
5,1.905779242515564,0.3185238242149353,1.9158432483673096,0.3177500069141388,203.6479206085205,SGD,128,0.005,1
6,1.861011385917664,0.3339761793613434,1.7742308378219604,0.3722499907016754,203.6479206085205,SGD,128,0.005,1
7,1.8240749835968015,0.3503809571266174,1.7523444890975952,0.3791249990463257,203.6479206085205,SGD,128,0.005,1
8,1.795815348625183,0.3587857186794281,1.838350296020508,0.3384999930858612,203.6479206085205,SGD,128,0.005,1
9,1.7655528783798218,0.3731904625892639,1.6656993627548218,0.4122500121593475,203.6479206085205,SGD,128,0.005,1
10,1.733569622039795,0.3814523816108703,1.6821428537368774,0.4009999930858612,203.6479206085205,SGD,128,0.005,1
11,1.707781434059143,0.3909761905670166,1.6324129104614258,0.4202499985694885,203.6479206085205,SGD,128,0.005,1
12,1.685021162033081,0.3992618918418884,1.589038968086243,0.4388749897480011,203.6479206085205,SGD,128,0.005,1
13,1.658710241317749,0.4076904654502868,1.5692338943481443,0.4402500092983246,203.6479206085205,SGD,128,0.005,1
14,1.635036587715149,0.4174047708511352,1.5585585832595823,0.44200000166893,203.6479206085205,SGD,128,0.005,1
15,1.6141852140426636,0.4234285652637481,1.5192036628723145,0.4560000002384186,203.6479206085205,SGD,128,0.005,1
16,1.59611177444458,0.4297857284545898,1.5119255781173706,0.4662500023841858,203.6479206085205,SGD,128,0.005,1
17,1.582234501838684,0.4308571517467499,1.4976000785827637,0.4712499976158142,203.6479206085205,SGD,128,0.005,1
18,1.5582177639007568,0.4399523735046386,1.475373387336731,0.4771249890327453,203.6479206085205,SGD,128,0.005,1
19,1.5452951192855835,0.4482142925262451,1.4562240839004517,0.4797500073909759,203.6479206085205,SGD,128,0.005,1
20,1.5263994932174685,0.4528095126152038,1.51129412651062,0.4553749859333038,203.6479206085205,SGD,128,0.005,1
21,1.5141053199768066,0.4577619135379791,1.4648571014404297,0.468625009059906,203.6479206085205,SGD,128,0.005,1
22,1.5006327629089355,0.4624285697937011,1.4167189598083496,0.4942499995231628,203.6479206085205,SGD,128,0.005,1
23,1.4905883073806765,0.4671904742717743,1.5596635341644287,0.4458749890327453,203.6479206085205,SGD,128,0.005,1
24,1.479673981666565,0.4709285795688629,1.418236494064331,0.4945000112056732,203.6479206085205,SGD,128,0.005,1
25,1.4653027057647705,0.4722142815589905,1.4217568635940552,0.4912500083446502,203.6479206085205,SGD,128,0.005,1
26,1.4533520936965942,0.477404773235321,1.3945066928863523,0.5056250095367432,203.6479206085205,SGD,128,0.005,1
27,1.4397056102752686,0.485404759645462,1.4233640432357788,0.4905000030994415,203.6479206085205,SGD,128,0.005,1
28,1.432054877281189,0.4867142736911773,1.3603070974349976,0.5147500038146973,203.6479206085205,SGD,128,0.005,1
29,1.4163787364959717,0.4891666769981384,1.3848693370819092,0.5082499980926514,203.6479206085205,SGD,128,0.005,1
30,1.4087531566619873,0.4954047501087188,1.3420960903167725,0.5264999866485596,203.6479206085205,SGD,128,0.005,1
31,1.3950586318969729,0.5015237927436829,1.3456286191940308,0.5210000276565552,203.6479206085205,SGD,128,0.005,1
32,1.3895211219787598,0.5046428442001343,1.360590934753418,0.5196250081062317,203.6479206085205,SGD,128,0.005,1
33,1.3718851804733276,0.5076666474342346,1.4063169956207275,0.4819999933242798,203.6479206085205,SGD,128,0.005,1
34,1.3647218942642212,0.5110714435577393,1.338649034500122,0.5291249752044678,203.6479206085205,SGD,128,0.005,1
35,1.3591315746307373,0.513785719871521,1.2908490896224976,0.5450000166893005,203.6479206085205,SGD,128,0.005,1
36,1.3493740558624268,0.5139999985694885,1.357088923454285,0.5245000123977661,203.6479206085205,SGD,128,0.005,1
37,1.338134527206421,0.5217142701148987,1.3509044647216797,0.5289999842643738,203.6479206085205,SGD,128,0.005,1
38,1.3331222534179688,0.5230000019073486,1.3471555709838867,0.5170000195503235,203.6479206085205,SGD,128,0.005,1
39,1.323487401008606,0.5260000228881836,1.2911468744277954,0.5463749766349792,203.6479206085205,SGD,128,0.005,1
40,1.313207983970642,0.5299761891365051,1.2609683275222778,0.5532500147819519,203.6479206085205,SGD,128,0.005,1
41,1.3062644004821775,0.5310952663421631,1.2833718061447144,0.5441250205039978,203.6479206085205,SGD,128,0.005,1
42,1.2945924997329712,0.5379047393798828,1.2542433738708496,0.5537499785423279,203.6479206085205,SGD,128,0.005,1
43,1.2864638566970823,0.5397142767906189,1.2953919172286987,0.5418750047683716,203.6479206085205,SGD,128,0.005,1
44,1.2826563119888306,0.541619062423706,1.2211281061172483,0.5673750042915344,203.6479206085205,SGD,128,0.005,1
45,1.273936152458191,0.5455952286720276,1.2355375289916992,0.5690000057220459,203.6479206085205,SGD,128,0.005,1
46,1.2672672271728516,0.5499761700630188,1.2174216508865356,0.5682500004768372,203.6479206085205,SGD,128,0.005,1
47,1.2629790306091309,0.5471428632736206,1.282157063484192,0.5494999885559082,203.6479206085205,SGD,128,0.005,1
48,1.2541735172271729,0.5527856945991516,1.2458652257919312,0.5625,203.6479206085205,SGD,128,0.005,1
49,1.2449829578399658,0.5560476183891296,1.2341423034667969,0.5609999895095825,203.6479206085205,SGD,128,0.005,1
50,1.24333918094635,0.5573095083236694,1.2607238292694092,0.5547500252723694,203.6479206085205,SGD,128,0.005,1
1,2.3042004108428955,0.1146904751658439,2.282019853591919,0.1498750001192093,162.16076040267944,SGD,128,0.001,1
2,2.2858545780181885,0.1297857165336609,2.266522169113159,0.1726250052452087,162.16076040267944,SGD,128,0.001,1
3,2.270970344543457,0.1468095183372497,2.248286247253418,0.1973749995231628,162.16076040267944,SGD,128,0.001,1
4,2.254847288131714,0.1577857136726379,2.227496385574341,0.2161249965429306,162.16076040267944,SGD,128,0.001,1
5,2.239564657211304,0.1629523783922195,2.205476760864258,0.2291249930858612,162.16076040267944,SGD,128,0.001,1
6,2.22046971321106,0.1750952452421188,2.1805965900421143,0.2409999966621399,162.16076040267944,SGD,128,0.001,1
7,2.202057361602783,0.1886428594589233,2.1578986644744877,0.2454999983310699,162.16076040267944,SGD,128,0.001,1
8,2.1812636852264404,0.1973333358764648,2.1321780681610107,0.2586250007152557,162.16076040267944,SGD,128,0.001,1
9,2.1579182147979736,0.2050952315330505,2.1050455570220947,0.2680000066757202,162.16076040267944,SGD,128,0.001,1
10,2.135242462158203,0.218666672706604,2.0751068592071533,0.2791250050067901,162.16076040267944,SGD,128,0.001,1
11,2.108831882476806,0.229738101363182,2.047029733657837,0.2897500097751617,162.16076040267944,SGD,128,0.001,1
12,2.086627244949341,0.2389285713434219,2.023323774337769,0.3017500042915344,162.16076040267944,SGD,128,0.001,1
13,2.067206382751465,0.2482142895460128,2.001965284347534,0.3067499995231628,162.16076040267944,SGD,128,0.001,1
14,2.0476229190826416,0.2557142972946167,1.98196542263031,0.3131250143051147,162.16076040267944,SGD,128,0.001,1
15,2.0299623012542725,0.2642857134342193,1.9637867212295528,0.3173750042915344,162.16076040267944,SGD,128,0.001,1
16,2.014723300933838,0.2690476179122925,1.9482672214508057,0.3255000114440918,162.16076040267944,SGD,128,0.001,1
17,2.004755973815918,0.2706904709339142,1.934160232543945,0.3289999961853027,162.16076040267944,SGD,128,0.001,1
18,1.9861644506454468,0.2848809659481048,1.922713041305542,0.3372499942779541,162.16076040267944,SGD,128,0.001,1
19,1.975064873695373,0.2885000109672546,1.90645968914032,0.3412500023841858,162.16076040267944,SGD,128,0.001,1
20,1.96086847782135,0.2961428463459015,1.89133894443512,0.3468750119209289,162.16076040267944,SGD,128,0.001,1
21,1.9524551630020144,0.3005000054836273,1.8801186084747317,0.3479999899864197,162.16076040267944,SGD,128,0.001,1
22,1.9425357580184937,0.3044047653675079,1.8688757419586184,0.3528749942779541,162.16076040267944,SGD,128,0.001,1
23,1.9308871030807493,0.3096904754638672,1.8557672500610352,0.3563750088214874,162.16076040267944,SGD,128,0.001,1
24,1.9192619323730469,0.3139047622680664,1.8443986177444456,0.3608750104904175,162.16076040267944,SGD,128,0.001,1
25,1.9071170091629028,0.3166428506374359,1.8328930139541624,0.3644999861717224,162.16076040267944,SGD,128,0.001,1
26,1.895482897758484,0.3255714178085327,1.821466565132141,0.3692499995231628,162.16076040267944,SGD,128,0.001,1
27,1.8882882595062256,0.3264999985694885,1.8115267753601076,0.3740000128746032,162.16076040267944,SGD,128,0.001,1
28,1.879058837890625,0.3327142894268036,1.8004297018051147,0.3745000064373016,162.16076040267944,SGD,128,0.001,1
29,1.8684401512146,0.3359047472476959,1.7930399179458618,0.3783749938011169,162.16076040267944,SGD,128,0.001,1
30,1.859842658042908,0.3409285843372345,1.7849677801132202,0.3779999911785126,162.16076040267944,SGD,128,0.001,1
31,1.8473830223083496,0.3411190509796142,1.772056221961975,0.3824999928474426,162.16076040267944,SGD,128,0.001,1
32,1.8414809703826904,0.3466904759407043,1.7591835260391235,0.3897500038146972,162.16076040267944,SGD,128,0.001,1
33,1.8318520784378047,0.3507857024669647,1.7519500255584717,0.3917500078678131,162.16076040267944,SGD,128,0.001,1
34,1.8246997594833372,0.3522857129573822,1.7439053058624268,0.3959999978542328,162.16076040267944,SGD,128,0.001,1
35,1.816887140274048,0.3547142744064331,1.7437530755996704,0.3922500014305115,162.16076040267944,SGD,128,0.001,1
36,1.8079631328582764,0.3571904897689819,1.7276504039764404,0.398250013589859,162.16076040267944,SGD,128,0.001,1
37,1.7991594076156616,0.3632142841815948,1.720015287399292,0.4020000100135803,162.16076040267944,SGD,128,0.001,1
38,1.7894798517227173,0.3640714287757873,1.7082804441452026,0.4058749973773956,162.16076040267944,SGD,128,0.001,1
39,1.7806802988052368,0.367166668176651,1.7002294063568115,0.4067499935626983,162.16076040267944,SGD,128,0.001,1
40,1.7719627618789673,0.3697381019592285,1.6927849054336548,0.4127500057220459,162.16076040267944,SGD,128,0.001,1
41,1.7667449712753296,0.3696428537368774,1.682161569595337,0.4128749966621399,162.16076040267944,SGD,128,0.001,1
42,1.757097601890564,0.3759523928165436,1.678870439529419,0.4154999852180481,162.16076040267944,SGD,128,0.001,1
43,1.749965786933899,0.3745238184928894,1.6671099662780762,0.4162499904632568,162.16076040267944,SGD,128,0.001,1
44,1.74419367313385,0.3800476193428039,1.6600630283355713,0.4166249930858612,162.16076040267944,SGD,128,0.001,1
45,1.7350462675094604,0.3831190466880798,1.6524983644485474,0.4194999933242798,162.16076040267944,SGD,128,0.001,1
